user_id,title,short_description,long_description,title_trans,short_description_trans,long_description_trans,technical assistance?,feasibility study?,purpose code,Difficulty level,Non-natural disaster,activity code1,activity code2,activity code3,activity code4,activity code5,activity code6,activity code7,activity code8,activity code9
40818398,Reintegration of War-torn Populations in Targeted Communities Advanced,REINTEGRATION OF WAR-TORN POPULATIONS IN TARGETED COMMUNITIES ADVANCED,Reintegration of War-torn Populations in Targeted Communities Advanced,Reintegration of War-torn Populations in Targeted Communities Advanced,REINTEGRATION OF WAR-TORN POPULATIONS IN TARGETED COMMUNITIES ADVANCED,Reintegration of War-torn Populations in Targeted Communities Advanced,,,16010,3,,16010.05,,,,,,,,
40818398,"REINVENTING DEVELOPMENT CONFERENCE - LONDON, UK, 2005.12.01 - 04","REINVENTING DEVELOPMENT CONFERENCE - LONDON, UK, 2005.12.01 - 03","PROJECT DESCRIPTION: LONDON, UK, 2005.12.01 - 03 FUNDING ASSISTANCE FROM CIDA'S CONFERENCE SECRETARIAT TO SUPPORT THE PARTICIPATION OF REPRESENTATIVES FROM ELIGIBLE COUNTRIES TO THE ''REINVENTING DEVELOPMENT CONFERENCE: LESSONS FROM RIGHTS-BASED PRACTICE AND ITS IMPLICATIONS FOR POLICY AND FUNDING'', CONFERENCE TAKING PLACE IN LONDON, UK ON DECEMBER  1 - 3, 2005. THE CONFERENCE IS EXPECTED TO BRINGING TOGETHER VARIOUS DEVELOPMENT ACTORS TO SHARE AND TRANSFER KNOWLEDGE ABOUT EMERGING MODELS OF HUMAN RIGHTS-BASED APPROACHES TO DEVELOPMENT, NOTABLY THE LESSONS OF PRACTICAL EXPERIENCE.  A FOCUS ON CONCERNS SUCH AS PARTICIPATION, NON-DISCRIMINATION, EQUALITY AND ACCOUNTABILITY BOTH ADDRESSES ROOT CAUSES OF VULNERABILITY AND CHALLENGES POWER DYNAMICS, NOTABLY WITHIN THE DEVELOPMENT SECTOR ITSELF. THE CONFERENCE IS PART OF AN ON-GOING PROGRAMME OF WORK IN THE AREAS OF HUMAN DEVELOPMENT AND HUMAN RIGHTS AT THE INSTITUTE OF COMMONWEALTH STUDIES (ICS).EXPECTED IMPACT: THE CONFERENCE IS EXPECTED TO HAVE A POSITIVE IMPAC","REINVENTING DEVELOPMENT CONFERENCE - LONDON, UK, 2005.12.01 - 04","REINVENTING DEVELOPMENT CONFERENCE - LONDON, UK, 2005.12.01 - 03","PROJECT DESCRIPTION: LONDON, UK, 2005.12.01 - 03 FUNDING ASSISTANCE FROM CIDA'S CONFERENCE SECRETARIAT TO SUPPORT THE PARTICIPATION OF REPRESENTATIVES FROM ELIGIBLE COUNTRIES TO THE ''REINVENTING DEVELOPMENT CONFERENCE: LESSONS FROM RIGHTS-BASED PRACTICE AND ITS IMPLICATIONS FOR POLICY AND FUNDING'', CONFERENCE TAKING PLACE IN LONDON, UK ON DECEMBER  1 - 3, 2005. THE CONFERENCE IS EXPECTED TO BRINGING TOGETHER VARIOUS DEVELOPMENT ACTORS TO SHARE AND TRANSFER KNOWLEDGE ABOUT EMERGING MODELS OF HUMAN RIGHTS-BASED APPROACHES TO DEVELOPMENT, NOTABLY THE LESSONS OF PRACTICAL EXPERIENCE.  A FOCUS ON CONCERNS SUCH AS PARTICIPATION, NON-DISCRIMINATION, EQUALITY AND ACCOUNTABILITY BOTH ADDRESSES ROOT CAUSES OF VULNERABILITY AND CHALLENGES POWER DYNAMICS, NOTABLY WITHIN THE DEVELOPMENT SECTOR ITSELF. THE CONFERENCE IS PART OF AN ON-GOING PROGRAMME OF WORK IN THE AREAS OF HUMAN DEVELOPMENT AND HUMAN RIGHTS AT THE INSTITUTE OF COMMONWEALTH STUDIES (ICS).EXPECTED IMPACT: THE CONFERENCE IS EXPECTED TO HAVE A POSITIVE IMPAC",,,15150,4,,15150.07,,,,,,,,
40818398,"MOZAMBIQUE, 10 YEARS AFTER: REINVESTING PEACE IN MOZAMBIQUE. STRENGTHENING OF THE CIVIL SOCIETY  AND FIGHT AGAINST THE VIH. MOZAMBIQUE.",REINVESTING PEACE. STRENGTH. OF THE CIVIL SOCIETY  AND FIGHT AGAINST HIV,"MOZAMBIQUE, 10 AÑOS DESPUÉS: REINVERTIR LA PAZ EN MOZAMBIQUE. FORTALECIMIENTO DE LA SOCIEDAD CIVIL Y LUCHA CONTRA EL SIDA. MOZAMBIQUE.","MOZAMBIQUE, 10 YEARS AFTER: REINVESTING PEACE IN MOZAMBIQUE. STRENGTHENING OF THE CIVIL SOCIETY  AND FIGHT AGAINST THE VIH. MOZAMBIQUE.",REINVESTING PEACE. STRENGTH. OF THE CIVIL SOCIETY  AND FIGHT AGAINST HIV,"MOZAMBIQUE, 10 YEARS LATER: reinvesting PEACE IN MOZAMBIQUE. STRENGTHENING OF CIVIL SOCIETY AND THE FIGHT AGAINST AIDS. MOZAMBIQUE.",,,13040,3,,15150.01,13040.01,15210.01,,,,,,
40818398,Relationship management and travel,RELATIONSHIP MANAGEMENT AND TRAVEL,To fund domestic and international travel and relationship management required to deliver the deployable civilian capacity framework,Relationship management and travel,RELATIONSHIP MANAGEMENT AND TRAVEL,To fund domestic and international travel and relationship management required to deliver the deployable civilian capacity framework,,,99810,1,,99810.01,,,,,,,,
40818398,RELATIONSHIPS INTERNATIONAL FOUNDATION: THE SUDAN PEACE,RELATIONSHIPS INTERNATIONAL FOUNDATION: THE SUDAN PEACE,"To develop convergence amongest all major political constituencies on ways foward to achieve demobilisation, reintergration and rehabilitation of the Miltary and security forces in Sudan, and internally and externally displaces Sudanese",RELATIONSHIPS INTERNATIONAL FOUNDATION: THE SUDAN PEACE,RELATIONSHIPS INTERNATIONAL FOUNDATION: THE SUDAN PEACE,"To develop convergence amongest all major political constituencies on ways foward to achieve demobilisation, reintergration and rehabilitation of the Miltary and security forces in Sudan, and internally and externally displaces Sudanese",,,15240,4,,15240.02,,,,,,,,
40818398,RELEASE POL.PRISONERS/GGF/2001,RELEASE POLITICAL PRISONERS,Release Pol.Prisoners/GGF/2001 Consolidation of Awareness on Political Prisoners in Kenya,RELEASE POL.PRISONERS/GGF/2001,RELEASE POLITICAL PRISONERS,Release Pol.Prisoners/GGF/2001 Consolidation of Awareness on Political Prisoners in Kenya,,,15150,4,,15150.07,,,,,,,,
40818398,RELIABLE FUTURE YOUTH ORGANIZATION,RELIABLE FUTURE YOUTH ORGANIZATION,TO IMPLEMENT A PROGRAM TO STRENGTHEN DEMOCRACY AT THE LOCAL LEVEL IN AZERBAIJAN BY CONDUCTING TRAINING FOR LEADERS AND EMPLOYEES OF MUNICIPALITIES IN TEN REGIONS OF AZERBAIJAN AND PUBLISHING BOOKLETS FOR USE BY RESIDENTS AND LEADERS OF THE TARGETED MUNICI,RELIABLE FUTURE YOUTH ORGANIZATION,RELIABLE FUTURE YOUTH ORGANIZATION,TO IMPLEMENT A PROGRAM TO STRENGTHEN DEMOCRACY AT THE LOCAL LEVEL IN AZERBAIJAN BY CONDUCTING TRAINING FOR LEADERS AND EMPLOYEES OF MUNICIPALITIES IN TEN REGIONS OF AZERBAIJAN AND PUBLISHING BOOKLETS FOR USE BY RESIDENTS AND LEADERS OF THE TARGETED MUNICI,,,15150,4,,15150.05,,,,,,,,
40818398,RELIEF TO RECOVERY,RELIEF TO RECOVERY,Relief to Recovery  Funding: 1014 - Sub-Saharan Africa Dev. Assist.,RELIEF TO RECOVERY,RELIEF TO RECOVERY,Relief to Recovery  Funding: 1014 - Sub-Saharan Africa Dev. Assist.,,,73010,3,,73010.01,,,,,,,,
40818398,RELIGIOUS PROGRAMME FOR BLESSING,RELIGIOUS PROGRAMME FOR BLESSING,TO CONDUCT A BLESSING PROGRAMME FOR TSUNAMI VICTIMS BY DIFFERENT RELIGIOUS GROUPS. THE PROGRAMME LEND A HAND TO PROMOTE ETHNIC AND RILIGIOUS HARMONY AND UNITY AMONG DIFFERENT COMMUNITIES.,RELIGIOUS PROGRAMME FOR BLESSING,RELIGIOUS PROGRAMME FOR BLESSING,TO CONDUCT A BLESSING PROGRAMME FOR TSUNAMI VICTIMS BY DIFFERENT RELIGIOUS GROUPS. THE PROGRAMME LEND A HAND TO PROMOTE ETHNIC AND RILIGIOUS HARMONY AND UNITY AMONG DIFFERENT COMMUNITIES.,,,72000,3,,72010.01,72040.01,,,,,,,
40818398,,REMMITTANCE PRODUCT,"to provide baseline information - that might then be updated on an on-going basis - on the products, costs, experiences and decision-making processes involved in sending small amounts of money from the UK to developing countries.  The research will focus on remittance services to 6 developing countries that have large migrant groups in the UK: Ghana, Kenya, Nigeria, Bangladesh, China and India.",,REMMITTANCE PRODUCT,"to provide baseline information - that might then be updated on an on-going basis - on the products, costs, experiences and decision-making processes involved in sending small amounts of money from the UK to developing countries.  The research will focus on remittance services to 6 developing countries that have large migrant groups in the UK: Ghana, Kenya, Nigeria, Bangladesh, China and India.",,,16020,3,,16020.02,,,,,,,,
40818398,Remote Office Solution - Kebon Sirih,REMOTE OFFICE SOLUTION - KEBON SIRIH,"The objective of the project is to provide support to the Indonesian planning office, BAPPENAS, to manage the $1 billion Australian fund provided through the Australia-Indonesia Partnership for Reconstruction and Development(AIPRD). the project will cosev",Remote Office Solution - Kebon Sirih,REMOTE OFFICE SOLUTION - KEBON SIRIH,"The objective of the project is to provide support to the Indonesian planning office, BAPPENAS, to manage the $1 billion Australian fund provided through the Australia-Indonesia Partnership for Reconstruction and Development(AIPRD). the project will cosev",,,73010,3,,73010.01,,,,,,,,
40818398,REMOVAL OF CHILDREN FROM ARMED FORCE,REMOVAL OF CHILDREN FROM ARMED FORCE,"ANSV.ENHET/KOSTSTED: AVDELING FOR FN-SPØRSMÅL, FRED OG FORSONING/SEKSJON FOR HUMANITÆRE SPØRSMÅL",REMOVAL OF CHILDREN FROM ARMED FORCE,REMOVAL OF CHILDREN FROM ARMED FORCE,"ANSV.ENHET / COST LOCATION: DEPARTMENT OF UN QUESTIONS, peace and reconciliation / SECTION FOR humanitarian issues",,,15261,3,,15261.03,,,,,,,,
40818398,"REMOVAL OF UNEXPLOSIVE SHELLS AND MINES FROM THE WAR BETWEEN IRAN-IRAQ,",REMOVAL OF UNEXPLOSIVE SHELLS AND MINES FROM THE WAR BETWEEN IRAN-IRAQ,"REMOVAL OF UNEXPLOSIVE SHELLS AND MINES FROM THE WAR BETWEEN IRAN-IRAQ, THE  DESERT STORM AND RECENT EVENTS.","REMOVAL OF UNEXPLOSIVE SHELLS AND MINES FROM THE WAR BETWEEN IRAN-IRAQ,",REMOVAL OF UNEXPLOSIVE SHELLS AND MINES FROM THE WAR BETWEEN IRAN-IRAQ,"REMOVAL OF UNEXPLOSIVE SHELLS AND MINES FROM THE WAR BETWEEN IRAN-IRAQ, THE  DESERT STORM AND RECENT EVENTS.",,,15250,4,,15250.01,,,,,,,,
40818398,RENE MOAWAD FOUNDATION,RENE MOAWAD FOUNDATION,"TO CREATE HUMAN RIGHTS AND CIVIC CLUBS IN 10 LEBANESE SCHOOLS, WHICH WILL HOLD TWICE-MONTHLY ACTIVITIES, TRAININGS, AND DISCUSSIONS UNDER THE GUIDANCE OF A NETWORK OF UNIVERSITY-STUDENT FACILITATORS AND SCHOOL EDUCATORS. THE FOUNDATION WILL ALSO DEVELOP A",RENE MOAWAD FOUNDATION,RENE MOAWAD FOUNDATION,"TO CREATE HUMAN RIGHTS AND CIVIC CLUBS IN 10 LEBANESE SCHOOLS, WHICH WILL HOLD TWICE-MONTHLY ACTIVITIES, TRAININGS, AND DISCUSSIONS UNDER THE GUIDANCE OF A NETWORK OF UNIVERSITY-STUDENT FACILITATORS AND SCHOOL EDUCATORS. THE FOUNDATION WILL ALSO DEVELOP A",,,15150,3,,15150.07,11420.01,15150.05,,,,,,
40818398,Rene Moawad Foundation (RMF),RENE MOAWAD FOUNDATION (RMF),"To strengthen the political participation of youth in north Lebanon. RMF will conduct eight workshops and seminars for 150 youth on leadership and communications skills, the institutions of democracy, the Lebanese constitution and parliamentary system, and human rights and civil society advocacy.",Rene Moawad Foundation (RMF),RENE MOAWAD FOUNDATION (RMF),"To strengthen the political participation of youth in north Lebanon. RMF will conduct eight workshops and seminars for 150 youth on leadership and communications skills, the institutions of democracy, the Lebanese constitution and parliamentary system, and human rights and civil society advocacy.",,,15150,4,,15150.05,15150.07,15150.02,,,,,,
40818398,RENEWAL & STRENGTHENING-POLISH,RENEW & STRENGTHEN PUBLIC SERVICE,RENEWAL AND STRENGTHENING - POLISH PUBLIC SERVICE  INSTITUTION BUILDING. ENHANCING LEADERSHIP CAPACITY. POLISH PUBLIC SERVICE     ,RENEWAL & STRENGTHENING-POLISH,RENEW & STRENGTHEN PUBLIC SERVICE,RENEWAL AND STRENGTHENING - POLISH PUBLIC SERVICE  INSTITUTION BUILDING. ENHANCING LEADERSHIP CAPACITY. POLISH PUBLIC SERVICE     ,,,15140,4,,15140.04,,,,,,,,
40818398,"HRDDGG-CSDDP, FEASIBILITY STUDY - FEASIBILITY STUDY",RENEWED CIDS SUPPORT FOR THE GOVERNANCE SECTION,"THEMES: 0101 - GOOD GOVERNANCE  EXPECTED IMPACT / LONG-TERM RESULTS: RENEWED CIDS SUPPORT FOR THE GOVERNANCE SECTION IN KENYA  EXPECTED OUTCOMES / MEDIUM-TERM RESULTS: A CLEAR UNDERSTANDING OF HOW CIDA CAN MOST EFFECTIVELY PROVIDE SUPPORT TO THE GOVERNANCE SECTOR IN KENYA, IN THE CONTEXT OF A NEW POLITICAL ENVIRONMENT. A CLEAR UNDERSTANDING OF HOW CIDA CAN BUILD ON SUCCESSFUL SUPPORT TO THE GOVERNANCE SECTOR TO DATE.  EXPECTED OUTPUTS / SHORT-TERM RESULTS: - PRODUCTION OF A CONCEPT PAPER AND PROJECT APPROVAL DOCUMENT; - PRODUCTION OF A FEASIBILITY REPORT, WHICH WILL INCLUDE CONCRETE RECOMMENDATIONS REGARDING THE RENEWAL OF THE PROJECTS (INCLUDING NEEDS, OPPORTUNITY AND RISK ANALYSES; RECOMMENDATIONS ON THE POSSIBLE SIZE, DURATION AND SCOPE OF THE PROJECT AND ELEMENTS OF A MANAGEMENT STRATEGY); - PRODUCTION OF REPORTS FOLLOWING THE ANALYSIS OF WRITTEN SOURCES AND CONSULTATIONS WITH MEMBERS OF GOVERNMENT, MEMBERS OF THE CIVIL SOCIETY AND DEVELOPMENT PARTNERS.","HRDDGG-CSDDP, FEASIBILITY STUDY - FEASIBILITY STUDY",RENEWED CIDS SUPPORT FOR THE GOVERNANCE SECTION,"THEMES: 0101 - GOOD GOVERNANCE  EXPECTED IMPACT / LONG-TERM RESULTS: RENEWED CIDS SUPPORT FOR THE GOVERNANCE SECTION IN KENYA  EXPECTED OUTCOMES / MEDIUM-TERM RESULTS: A CLEAR UNDERSTANDING OF HOW CIDA CAN MOST EFFECTIVELY PROVIDE SUPPORT TO THE GOVERNANCE SECTOR IN KENYA, IN THE CONTEXT OF A NEW POLITICAL ENVIRONMENT. A CLEAR UNDERSTANDING OF HOW CIDA CAN BUILD ON SUCCESSFUL SUPPORT TO THE GOVERNANCE SECTOR TO DATE.  EXPECTED OUTPUTS / SHORT-TERM RESULTS: - PRODUCTION OF A CONCEPT PAPER AND PROJECT APPROVAL DOCUMENT; - PRODUCTION OF A FEASIBILITY REPORT, WHICH WILL INCLUDE CONCRETE RECOMMENDATIONS REGARDING THE RENEWAL OF THE PROJECTS (INCLUDING NEEDS, OPPORTUNITY AND RISK ANALYSES; RECOMMENDATIONS ON THE POSSIBLE SIZE, DURATION AND SCOPE OF THE PROJECT AND ELEMENTS OF A MANAGEMENT STRATEGY); - PRODUCTION OF REPORTS FOLLOWING THE ANALYSIS OF WRITTEN SOURCES AND CONSULTATIONS WITH MEMBERS OF GOVERNMENT, MEMBERS OF THE CIVIL SOCIETY AND DEVELOPMENT PARTNERS.",,1,15140,3,,15140.04,15150.01,,,,,,,
40818398,Renewed Support for the Activities of the Institute on Church and Social Issues in the Philippines,RENEWED SUPPORT FOR THE ACTIVITIES OF THE INSTITUTE ON CHURCH AND SOCIAL ISSUES IN THE PHILIPPINES,"Weiterführung der sozial-politischen Analysen, Anwaltschaft und Öffentlichkeitsarbeit von ICSI in den Philippinen",Renewed Support for the Activities of the Institute on Church and Social Issues in the Philippines,RENEWED SUPPORT FOR THE ACTIVITIES OF THE INSTITUTE ON CHURCH AND SOCIAL ISSUES IN THE PHILIPPINES,"Continuation of social policy analysis, advocacy and promotion of ICSI in the Philippines",,,16010,4,,16010.02,,,,,,,,
40818398,LUNA CRECIENTE RENEWING SUSCAL WOMEN KNOWLEDGE,LUNA CRECIENTE RENEWING SUSCAL WOMEN KNOWLEDGE,"EL PROYECTO PRETENDE DESARROLLAR LAS CAPACIDADES Y POTENCIALIDADES TÉCNICAS, ECONÓMICAS, SOCIALES Y CULTURALES PROPIAS DE LA MUJER INDÍGENA DE SUSCAL, CENTRÁNDOSE EN DOS OBJETIVOS ESPECÍFICOS: 1. POTENCIAR Y DESARROLLAR LA ESCUELA DE FORMACIÓN DE DIRIGENT",Renewing Suscal LUNA WOMEN GROWING KNOWLEDGE,Renewing Suscal LUNA WOMEN GROWING KNOWLEDGE,"THE PROJECT AIMS TO DEVELOP SKILLS AND POTENTIAL TECHNICAL, ECONOMIC, SOCIAL AND CULTURAL OWN INDIGENOUS WOMEN Suscal, FOCUSING ON TWO SPECIFIC OBJECTIVES: 1. Enhance and develop leadership training SCHOOL",,,42010,3,,42010.01,,,,,,,,
40818398,Renf Médias Région Grands Lacs,RENF MÉDIAS RÉGION GRANDS LACS,"Ce projet cherche à favoriser l'existence de médias audiovisuels qui contribuent à un dialogue politique décrispé entre la société civile, l'Etat et les médias ainsi que de permettre aux médias de participer pleinement au déroulement apaisé des processus démocratiques. Plus  spécifique ment, ce projet cherche à renforcer le professionnalisme des médias audiovisuels et la structuration du secteur.Countries: Burundi (25%), Congo, Dem Rep. (25%), Congo (25%), Rwanda (25%)  Sectors: 015153 (100%)  Themes: Capacity Development, Peace and Security",Media renf Great Lakes Region,RENFE MEDIA GREAT LAKES REGION,"This project seeks to promote the existence of audiovisual media that contribute to a political dialogue relaxes between civil society, government and media and allow media to participate fully in the unfolding democratic process subsided. Ing more specific, this project seeks to strengthen the professionalism of audiovisual media and structuring secteur.Countries: Burundi (25%), Congo, Dem Rep. (25%), Congo (25%), Rwanda (25%) Sectors: 015153 (100%) Themes: Capacity Development, Peace and Security",,,15150,3,,15150.08,15150.05,,,,,,,
40818398,RENF. ECON. POPULAIRE,RENF. ECON. POPULAIRE,"CONTRIBUER A LA CROISSANCE DE L'ECONOMIE NOTAMMENT DE LA REGION DE KOLDA, PAR LE BIAIS D'ACTIVITES GENERATRICES DE REVENUS ET D'EMPLOIS DURABLES EN FAVEUR DE CERTAINS GROUPES DE L'ECONOMIE POPULAIRE.   MODIFICATION DE LA STRUCTURE DE L'OFFR",RENFE. ECON. POPULAR,RENFE. ECON. POPULAR,"CONTRIBUTE TO THE GROWTH OF THE ECONOMY OF THE REGION IN PARTICULAR Kolda, THROUGH INCOME GENERATING ACTIVITIES AND SUSTAINABLE JOBS FOR CERTAIN GROUPS OF PEOPLE'S ECONOMY. MODIFICATION OF THE STRUCTURE OF Offr",,,16020,4,,16020.05,,,,,,,,
40818398,Renf. Capacités Parlement,RENF. CAPACITÉS PARLEMENT,"Outcome description: Policies, institutions and mechanisms that facilitate the empowerment of women and girls strengthened and implemented",Renfe. Capacities Parliament,RENFE. PARLIAMENT BUILDING,"Outcome description: Policies, institutions and mechanisms that facilitate the empowerment of women and girls strengthened and implemented",,,42010,4,,42010.01,,,,,,,,
40818398,RENF. SERVICES FIN. ADAPTÉS AUX FEMMES,RENF. SERVICES FIN. ADAPTÉS AUX FEMMES,"Additional sectors: 024040 (40%)  Expected Impact / Long-term Results: - Amélioration des conditions de vie des familles dans les zones touchées par le projet. - Augmentation des activités économiques dans les zones touchées par le projet. - Renforcement du pouvoir économique et décisionnel des femmes.  Impact Performance Indicators: - Accroissement du pouvoir d'achat des ménages, amélioration de la situation nutritionnelle des familles et augmentation des dépenses allouées à la santé et à l'éducation des enfants. - Perception des femmes par rapport à leur sentiment de pouvoir personnel dans la famille et dans la communauté et à leur capacité d'orienter les changements socio-économiques dans la zone du projet. - Volume, nature et rentabilité des activités économiques des femmes dans leur champ d'action traditionnel et dans des créneaux novateurs. - Appréciation par la population-cible quant à la croissance organisationnelle et financière de leurs activités économiques.  Impact Risk 1: Insécurité et instabilit",RENFE. SERVICES FIN. ADAPTED FOR WOMEN,RENFE. SERVICES FIN. ADAPTED FOR WOMEN,"Additional sectors: 024040 (40%) Expected Impact / Long-term Results: - Improved living conditions of families in areas affected by the project. - Increased economic activities in areas affected by the project. - Strengthening of economic power and decision-making women. Impact Performance Indicators: - Increased purchasing power of households, improving the nutritional status of families and increased expenditures on health and education of children. - Perception of women relative to their sense of personal power in the family and community and their ability to guide the socio-economic changes in the project area. - Volume, nature and profitability of economic activities of women in their scope of traditional and innovative niches. - Assessment by the target population for the organizational and financial growth of their economic activities. Impact Risk 1: Insecurity and instabili",,,42010,3,,42010.01,,,,,,,,
