iso2,iso3,adt_code,year,grant_amount,subject,grant_count,foundation_count,country
NG,NGA,998,2010,29159,Unallocated/Unspecified,1,1,Nigeria
NI,NIC,110,2005,340000,Education,2,1,Nicaragua
NI,NIC,110,2006,398960,Education,4,4,Nicaragua
NI,NIC,110,2007,717280,Education,4,2,Nicaragua
NI,NIC,110,2008,272000,Education,3,2,Nicaragua
NI,NIC,110,2009,247650,Education,2,1,Nicaragua
NI,NIC,120,2005,875804,Health,1,1,Nicaragua
NI,NIC,120,2006,171000,Health,1,1,Nicaragua
NI,NIC,120,2008,59011,Health,2,2,Nicaragua
NI,NIC,120,2009,5205000,Health,5,5,Nicaragua
NI,NIC,130,2005,350000,Population Policies/Programmes and Reproductive Health,1,1,Nicaragua
NI,NIC,130,2009,360000,Population Policies/Programmes and Reproductive Health,1,1,Nicaragua
NI,NIC,140,2009,4406710,Water Supply and Sanitation,2,2,Nicaragua
NI,NIC,140,2010,15000,Water Supply and Sanitation,1,1,Nicaragua
NI,NIC,150,2005,105000,Government and Civil Society,2,2,Nicaragua
NI,NIC,150,2006,325000,Government and Civil Society,2,1,Nicaragua
NI,NIC,150,2007,480000,Government and Civil Society,2,1,Nicaragua
NI,NIC,150,2009,200000,Government and Civil Society,1,1,Nicaragua
NI,NIC,150,2010,275000,Government and Civil Society,2,1,Nicaragua
NI,NIC,160,2005,704426,Other Social Infrastructure and Services,2,1,Nicaragua
NI,NIC,160,2006,285000,Other Social Infrastructure and Services,2,2,Nicaragua
NI,NIC,160,2008,67000,Other Social Infrastructure and Services,5,4,Nicaragua
NI,NIC,160,2009,180000,Other Social Infrastructure and Services,7,7,Nicaragua
NI,NIC,160,2010,177500,Other Social Infrastructure and Services,6,5,Nicaragua
NI,NIC,250,2005,95000,Business and Other Services,1,1,Nicaragua
NI,NIC,250,2008,460000,Business and Other Services,2,2,Nicaragua
NI,NIC,250,2009,47000,Business and Other Services,2,1,Nicaragua
NI,NIC,250,2010,200000,Business and Other Services,1,1,Nicaragua
NI,NIC,310,2005,100000,"Agriculture, Forestry, Fishing",1,1,Nicaragua
NI,NIC,310,2007,100000,"Agriculture, Forestry, Fishing",1,1,Nicaragua
NI,NIC,310,2008,695000,"Agriculture, Forestry, Fishing",5,2,Nicaragua
NI,NIC,310,2009,375000,"Agriculture, Forestry, Fishing",4,2,Nicaragua
NI,NIC,310,2010,175000,"Agriculture, Forestry, Fishing",2,1,Nicaragua
NI,NIC,410,2006,139420,General environmental protection Non-sector specific,2,2,Nicaragua
NI,NIC,410,2008,180000,General environmental protection Non-sector specific,2,2,Nicaragua
NI,NIC,410,2009,165000,General environmental protection Non-sector specific,4,4,Nicaragua
NI,NIC,410,2010,350000,General environmental protection Non-sector specific,4,1,Nicaragua
NI,NIC,420,2006,75000,Women (in Development),2,1,Nicaragua
NI,NIC,420,2007,280000,Women (in Development),1,1,Nicaragua
NI,NIC,420,2008,275000,Women (in Development),2,2,Nicaragua
NI,NIC,420,2009,25000,Women (in Development),1,1,Nicaragua
NI,NIC,420,2010,32000,Women (in Development),1,1,Nicaragua
NI,NIC,430,2005,100000,Other Multisector/Cross-cutting,1,1,Nicaragua
NI,NIC,430,2006,115000,Other Multisector/Cross-cutting,2,2,Nicaragua
NI,NIC,430,2007,265000,Other Multisector/Cross-cutting,1,1,Nicaragua
NI,NIC,430,2008,902288,Other Multisector/Cross-cutting,8,5,Nicaragua
NI,NIC,430,2009,675300,Other Multisector/Cross-cutting,7,5,Nicaragua
NI,NIC,430,2010,15000,Other Multisector/Cross-cutting,1,1,Nicaragua
NI,NIC,520,2008,18000,Developmental food aid/Food security assistance,1,1,Nicaragua
NI,NIC,700,2009,375000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Nicaragua
NI,NIC,700,2010,374995,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Nicaragua
NI,NIC,920,2007,200000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Nicaragua
NI,NIC,920,2008,200000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Nicaragua
NI,NIC,930,2006,85000,Refugees,1,1,Nicaragua
NI,NIC,998,2007,25000,Unallocated/Unspecified,1,1,Nicaragua
NI,NIC,998,2009,15000,Unallocated/Unspecified,1,1,Nicaragua
NI,NIC,998,2010,240000,Unallocated/Unspecified,1,1,Nicaragua
NL,NLD,110,2005,426233,Education,5,4,Netherlands
NL,NLD,110,2006,420050,Education,3,2,Netherlands
NL,NLD,110,2007,1440126,Education,5,5,Netherlands
NL,NLD,110,2008,1850000,Education,3,3,Netherlands
NL,NLD,110,2009,400000,Education,1,1,Netherlands
NL,NLD,110,2010,140000,Education,3,3,Netherlands
NL,NLD,120,2005,198975,Health,2,2,Netherlands
NL,NLD,120,2006,9432500,Health,5,3,Netherlands
NL,NLD,120,2007,844017,Health,8,7,Netherlands
NL,NLD,120,2008,5332500,Health,16,8,Netherlands
NL,NLD,120,2009,1352733,Health,9,6,Netherlands
NL,NLD,120,2010,43719,Health,2,2,Netherlands
NL,NLD,130,2005,382500,Population Policies/Programmes and Reproductive Health,1,1,Netherlands
NL,NLD,130,2006,575500,Population Policies/Programmes and Reproductive Health,3,2,Netherlands
NL,NLD,130,2007,2275000,Population Policies/Programmes and Reproductive Health,3,1,Netherlands
NL,NLD,130,2008,2169500,Population Policies/Programmes and Reproductive Health,4,2,Netherlands
NL,NLD,140,2007,14481635,Water Supply and Sanitation,1,1,Netherlands
NL,NLD,140,2008,24129041,Water Supply and Sanitation,2,1,Netherlands
NL,NLD,150,2005,743000,Government and Civil Society,5,4,Netherlands
NL,NLD,150,2006,2927000,Government and Civil Society,6,2,Netherlands
NL,NLD,150,2007,731000,Government and Civil Society,6,4,Netherlands
NL,NLD,150,2008,5609000,Government and Civil Society,7,2,Netherlands
NL,NLD,150,2009,69000,Government and Civil Society,1,1,Netherlands
NL,NLD,160,2005,211535,Other Social Infrastructure and Services,9,6,Netherlands
NL,NLD,160,2006,3570362,Other Social Infrastructure and Services,15,8,Netherlands
NL,NLD,160,2007,6613304,Other Social Infrastructure and Services,9,5,Netherlands
NL,NLD,160,2008,1073000,Other Social Infrastructure and Services,7,7,Netherlands
NL,NLD,160,2009,173560,Other Social Infrastructure and Services,6,6,Netherlands
NL,NLD,160,2010,1686197,Other Social Infrastructure and Services,5,4,Netherlands
NL,NLD,220,2006,285000,Communications,2,1,Netherlands
NL,NLD,220,2008,75000,Communications,1,1,Netherlands
NL,NLD,250,2005,120000,Business and Other Services,1,1,Netherlands
NL,NLD,250,2006,250000,Business and Other Services,2,1,Netherlands
NL,NLD,250,2007,535000,Business and Other Services,1,1,Netherlands
NL,NLD,250,2010,15000,Business and Other Services,1,1,Netherlands
NL,NLD,310,2006,38400,"Agriculture, Forestry, Fishing",1,1,Netherlands
NL,NLD,310,2007,200000,"Agriculture, Forestry, Fishing",1,1,Netherlands
NL,NLD,310,2008,1333000,"Agriculture, Forestry, Fishing",1,1,Netherlands
NL,NLD,410,2005,1244000,General environmental protection Non-sector specific,6,4,Netherlands
NL,NLD,410,2006,829100,General environmental protection Non-sector specific,11,7,Netherlands
NL,NLD,410,2007,1172870,General environmental protection Non-sector specific,7,3,Netherlands
NL,NLD,410,2008,8990896,General environmental protection Non-sector specific,7,6,Netherlands
NL,NLD,410,2009,432532,General environmental protection Non-sector specific,4,4,Netherlands
NL,NLD,410,2010,667500,General environmental protection Non-sector specific,3,3,Netherlands
NL,NLD,420,2007,100000,Women (in Development),1,1,Netherlands
NL,NLD,430,2005,1510000,Other Multisector/Cross-cutting,6,5,Netherlands
NL,NLD,430,2006,1767681,Other Multisector/Cross-cutting,8,5,Netherlands
NL,NLD,430,2007,2281000,Other Multisector/Cross-cutting,5,4,Netherlands
NL,NLD,430,2008,1368000,Other Multisector/Cross-cutting,6,4,Netherlands
NL,NLD,430,2009,1927500,Other Multisector/Cross-cutting,7,6,Netherlands
NL,NLD,430,2010,57500,Other Multisector/Cross-cutting,2,2,Netherlands
NL,NLD,520,2007,25000,Developmental food aid/Food security assistance,1,1,Netherlands
NL,NLD,920,2005,10050,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Netherlands
NL,NLD,920,2006,10050,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Netherlands
NL,NLD,930,2005,100000,Refugees,1,1,Netherlands
NL,NLD,930,2007,16638,Refugees,1,1,Netherlands
NL,NLD,930,2008,325000,Refugees,1,1,Netherlands
NL,NLD,998,2005,50925,Unallocated/Unspecified,2,2,Netherlands
NL,NLD,998,2006,25000,Unallocated/Unspecified,1,1,Netherlands
NL,NLD,998,2008,20000,Unallocated/Unspecified,1,1,Netherlands
NO,NOR,110,2009,25000,Education,1,1,Norway
NO,NOR,120,2008,1250000,Health,1,1,Norway
NO,NOR,120,2009,1389228,Health,3,3,Norway
NO,NOR,150,2007,92000,Government and Civil Society,1,1,Norway
NO,NOR,150,2010,48600,Government and Civil Society,1,1,Norway
NO,NOR,160,2006,25000,Other Social Infrastructure and Services,1,1,Norway
NO,NOR,160,2007,40000,Other Social Infrastructure and Services,1,1,Norway
NO,NOR,160,2008,106500,Other Social Infrastructure and Services,2,2,Norway
NO,NOR,160,2009,174000,Other Social Infrastructure and Services,5,4,Norway
NO,NOR,160,2010,135000,Other Social Infrastructure and Services,4,3,Norway
NO,NOR,250,2006,10000,Business and Other Services,1,1,Norway
NO,NOR,330,2006,200000,Trade and Tourism,1,1,Norway
NO,NOR,410,2005,30000,General environmental protection Non-sector specific,1,1,Norway
NO,NOR,410,2007,114000,General environmental protection Non-sector specific,2,1,Norway
NO,NOR,410,2009,40000,General environmental protection Non-sector specific,2,2,Norway
NO,NOR,430,2005,260000,Other Multisector/Cross-cutting,2,2,Norway
NO,NOR,430,2006,150000,Other Multisector/Cross-cutting,2,2,Norway
NO,NOR,700,2010,30000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Norway
NO,NOR,998,2007,48941,Unallocated/Unspecified,1,1,Norway
NO,NOR,998,2008,100000,Unallocated/Unspecified,1,1,Norway
NP,NPL,110,2005,342465,Education,2,2,Nepal
NP,NPL,110,2008,185000,Education,2,2,Nepal
NP,NPL,110,2009,164500,Education,2,2,Nepal
NP,NPL,110,2010,1719600,Education,2,2,Nepal
NP,NPL,120,2005,37300,Health,2,1,Nepal
NP,NPL,120,2009,8802948,Health,4,4,Nepal
NP,NPL,120,2010,9399542,Health,2,1,Nepal
NP,NPL,140,2008,53500,Water Supply and Sanitation,1,1,Nepal
NP,NPL,150,2005,239337,Government and Civil Society,3,3,Nepal
NP,NPL,150,2007,323427,Government and Civil Society,2,2,Nepal
NP,NPL,150,2008,1099408,Government and Civil Society,8,4,Nepal
NP,NPL,150,2009,1695922,Government and Civil Society,11,6,Nepal
NP,NPL,150,2010,10000,Government and Civil Society,1,1,Nepal
NP,NPL,160,2005,85000,Other Social Infrastructure and Services,2,2,Nepal
NP,NPL,160,2006,20000,Other Social Infrastructure and Services,1,1,Nepal
NP,NPL,160,2008,54000,Other Social Infrastructure and Services,4,1,Nepal
NP,NPL,160,2009,35000,Other Social Infrastructure and Services,2,2,Nepal
NP,NPL,160,2010,409000,Other Social Infrastructure and Services,2,2,Nepal
NP,NPL,250,2008,400000,Business and Other Services,1,1,Nepal
NP,NPL,310,2005,150000,"Agriculture, Forestry, Fishing",1,1,Nepal
NP,NPL,310,2007,400000,"Agriculture, Forestry, Fishing",1,1,Nepal
NP,NPL,310,2008,306000,"Agriculture, Forestry, Fishing",1,1,Nepal
NP,NPL,310,2009,800000,"Agriculture, Forestry, Fishing",1,1,Nepal
NP,NPL,310,2010,1925844,"Agriculture, Forestry, Fishing",4,1,Nepal
NP,NPL,410,2005,696150,General environmental protection Non-sector specific,4,2,Nepal
NP,NPL,410,2006,35574,General environmental protection Non-sector specific,1,1,Nepal
NP,NPL,410,2007,500000,General environmental protection Non-sector specific,2,1,Nepal
NP,NPL,410,2008,883990,General environmental protection Non-sector specific,3,2,Nepal
NP,NPL,410,2009,115000,General environmental protection Non-sector specific,2,2,Nepal
NP,NPL,420,2006,316000,Women (in Development),1,1,Nepal
NP,NPL,420,2007,78640,Women (in Development),1,1,Nepal
NP,NPL,420,2009,300000,Women (in Development),1,1,Nepal
NP,NPL,430,2005,461549,Other Multisector/Cross-cutting,3,2,Nepal
NP,NPL,430,2006,245885,Other Multisector/Cross-cutting,2,1,Nepal
NP,NPL,430,2007,350000,Other Multisector/Cross-cutting,1,1,Nepal
NP,NPL,430,2008,473388,Other Multisector/Cross-cutting,4,4,Nepal
NP,NPL,430,2009,688443,Other Multisector/Cross-cutting,10,8,Nepal
NP,NPL,430,2010,75000,Other Multisector/Cross-cutting,3,3,Nepal
NP,NPL,520,2009,150000,Developmental food aid/Food security assistance,1,1,Nepal
NP,NPL,520,2010,495458,Developmental food aid/Food security assistance,1,1,Nepal
NP,NPL,700,2009,119404,Humanitarian Aid (Including Reconstruction and Recovery),5,4,Nepal
NP,NPL,700,2010,406524,Humanitarian Aid (Including Reconstruction and Recovery),4,4,Nepal
NP,NPL,920,2005,120000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Nepal
NP,NPL,920,2007,300000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Nepal
NP,NPL,920,2009,150000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Nepal
NP,NPL,930,2008,75000,Refugees,2,2,Nepal
NP,NPL,930,2009,55000,Refugees,2,2,Nepal
NP,NPL,998,2010,150000,Unallocated/Unspecified,1,1,Nepal
NZ,NZL,110,2005,125262,Education,2,2,New Zealand
NZ,NZL,110,2006,168851,Education,3,2,New Zealand
NZ,NZL,110,2007,120349,Education,2,2,New Zealand
NZ,NZL,110,2008,109000,Education,3,3,New Zealand
NZ,NZL,110,2009,200000,Education,1,1,New Zealand
NZ,NZL,110,2010,35000,Education,2,2,New Zealand
NZ,NZL,120,2005,74895,Health,2,2,New Zealand
NZ,NZL,120,2006,20400,Health,2,2,New Zealand
NZ,NZL,120,2008,138669,Health,2,2,New Zealand
NZ,NZL,120,2009,46815,Health,2,2,New Zealand
NZ,NZL,120,2010,768246,Health,1,1,New Zealand
NZ,NZL,130,2005,500000,Population Policies/Programmes and Reproductive Health,1,1,New Zealand
NZ,NZL,130,2006,100000,Population Policies/Programmes and Reproductive Health,1,1,New Zealand
NZ,NZL,130,2007,266000,Population Policies/Programmes and Reproductive Health,2,1,New Zealand
NZ,NZL,140,2005,100000,Water Supply and Sanitation,1,1,New Zealand
NZ,NZL,140,2008,400000,Water Supply and Sanitation,1,1,New Zealand
NZ,NZL,150,2006,11800,Government and Civil Society,1,1,New Zealand
NZ,NZL,150,2007,10000,Government and Civil Society,1,1,New Zealand
NZ,NZL,160,2005,307501,Other Social Infrastructure and Services,3,3,New Zealand
NZ,NZL,160,2006,28000,Other Social Infrastructure and Services,2,2,New Zealand
NZ,NZL,160,2008,489226,Other Social Infrastructure and Services,5,5,New Zealand
NZ,NZL,160,2009,25949,Other Social Infrastructure and Services,2,1,New Zealand
NZ,NZL,160,2010,55000,Other Social Infrastructure and Services,3,2,New Zealand
NZ,NZL,220,2010,43200,Communications,2,1,New Zealand
NZ,NZL,310,2009,224130,"Agriculture, Forestry, Fishing",1,1,New Zealand
NZ,NZL,310,2010,8972236,"Agriculture, Forestry, Fishing",2,2,New Zealand
NZ,NZL,410,2005,15655,General environmental protection Non-sector specific,1,1,New Zealand
NZ,NZL,410,2009,20000,General environmental protection Non-sector specific,1,1,New Zealand
NZ,NZL,430,2009,20000,Other Multisector/Cross-cutting,1,1,New Zealand
NZ,NZL,920,2010,15000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,New Zealand
OM,OMN,430,2010,200000,Other Multisector/Cross-cutting,1,1,Oman
PA,PAN,120,2008,100000,Health,1,1,Panama
PA,PAN,120,2009,10000,Health,1,1,Panama
PA,PAN,140,2008,4999240,Water Supply and Sanitation,1,1,Panama
PA,PAN,160,2005,611532,Other Social Infrastructure and Services,3,1,Panama
PA,PAN,160,2006,50000,Other Social Infrastructure and Services,1,1,Panama
PA,PAN,160,2008,50000,Other Social Infrastructure and Services,1,1,Panama
PA,PAN,160,2009,29000,Other Social Infrastructure and Services,2,2,Panama
PA,PAN,160,2010,29000,Other Social Infrastructure and Services,1,1,Panama
PA,PAN,220,2010,200000,Communications,1,1,Panama
PA,PAN,250,2005,200000,Business and Other Services,1,1,Panama
PA,PAN,250,2010,65000,Business and Other Services,3,1,Panama
PA,PAN,310,2008,284000,"Agriculture, Forestry, Fishing",2,2,Panama
PA,PAN,310,2009,69000,"Agriculture, Forestry, Fishing",1,1,Panama
PA,PAN,410,2006,150000,General environmental protection Non-sector specific,1,1,Panama
PA,PAN,410,2008,278000,General environmental protection Non-sector specific,1,1,Panama
PA,PAN,410,2009,544106,General environmental protection Non-sector specific,4,3,Panama
PA,PAN,430,2005,25000,Other Multisector/Cross-cutting,1,1,Panama
PA,PAN,430,2006,25000,Other Multisector/Cross-cutting,1,1,Panama
PA,PAN,430,2008,250000,Other Multisector/Cross-cutting,1,1,Panama
PA,PAN,430,2009,625000,Other Multisector/Cross-cutting,3,2,Panama
PE,PER,110,2005,680000,Education,4,2,Peru
PE,PER,110,2006,1378481,Education,14,5,Peru
PE,PER,110,2007,1004140,Education,10,4,Peru
PE,PER,110,2008,1304148,Education,10,5,Peru
PE,PER,110,2009,703875,Education,6,4,Peru
PE,PER,110,2010,645000,Education,8,4,Peru
PE,PER,120,2005,15005,Health,1,1,Peru
PE,PER,120,2006,599200,Health,1,1,Peru
PE,PER,120,2007,15000,Health,1,1,Peru
PE,PER,120,2008,96440,Health,3,2,Peru
PE,PER,120,2009,632500,Health,8,5,Peru
PE,PER,120,2010,3295271,Health,8,4,Peru
PE,PER,130,2005,10400,Population Policies/Programmes and Reproductive Health,1,1,Peru
PE,PER,130,2007,310000,Population Policies/Programmes and Reproductive Health,2,1,Peru
PE,PER,130,2008,325000,Population Policies/Programmes and Reproductive Health,1,1,Peru
PE,PER,130,2010,5245556,Population Policies/Programmes and Reproductive Health,1,1,Peru
PE,PER,140,2008,26625,Water Supply and Sanitation,1,1,Peru
PE,PER,150,2005,1977986,Government and Civil Society,9,3,Peru
PE,PER,150,2006,1157000,Government and Civil Society,9,3,Peru
PE,PER,150,2007,1220000,Government and Civil Society,10,2,Peru
PE,PER,150,2008,1260000,Government and Civil Society,9,3,Peru
PE,PER,150,2009,2597498,Government and Civil Society,18,5,Peru
PE,PER,150,2010,820000,Government and Civil Society,5,1,Peru
PE,PER,160,2005,320277,Other Social Infrastructure and Services,20,4,Peru
PE,PER,160,2006,595087,Other Social Infrastructure and Services,20,8,Peru
PE,PER,160,2007,845830,Other Social Infrastructure and Services,18,4,Peru
PE,PER,160,2008,724592,Other Social Infrastructure and Services,18,7,Peru
PE,PER,160,2009,468150,Other Social Infrastructure and Services,18,11,Peru
PE,PER,160,2010,591150,Other Social Infrastructure and Services,15,6,Peru
PE,PER,250,2005,486000,Business and Other Services,3,2,Peru
PE,PER,250,2006,675000,Business and Other Services,3,1,Peru
PE,PER,250,2007,575358,Business and Other Services,3,2,Peru
PE,PER,250,2008,489656,Business and Other Services,4,2,Peru
PE,PER,250,2009,1238000,Business and Other Services,7,3,Peru
PE,PER,250,2010,358000,Business and Other Services,5,2,Peru
PE,PER,310,2005,841000,"Agriculture, Forestry, Fishing",4,4,Peru
PE,PER,310,2006,498000,"Agriculture, Forestry, Fishing",4,4,Peru
PE,PER,310,2007,1094695,"Agriculture, Forestry, Fishing",4,4,Peru
PE,PER,310,2008,4649938,"Agriculture, Forestry, Fishing",16,5,Peru
PE,PER,310,2009,1247500,"Agriculture, Forestry, Fishing",9,2,Peru
PE,PER,310,2010,610000,"Agriculture, Forestry, Fishing",6,4,Peru
PE,PER,330,2008,194000,Trade and Tourism,1,1,Peru
PE,PER,330,2010,200000,Trade and Tourism,1,1,Peru
